position,x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10,x11,y11
1675,177.16950265373367,369.03359732922274,516.9463632640319,379.3626667390919,269.037567504312,219.74350393496562,180.06634924009998,172.08902593397568,491.2816097749935,367.45547664322737,510.9472117008752,306.0406839191935,201.89738137690202,145.5073392143721,249.43600131583702,138.23749890780695,344.34445537751765,152.19139203774685,188.40303266970074,222.33903080502898,205.3556784155408,390.31003342163405,294.69248517192136,185.9422119772348
1676,177.70696980391062,369.2278276236033,517.0362602827563,379.56048595537857,269.21276147049844,220.6062732560546,181.07430726470884,172.1047082724386,489.0838372871141,372.4045575067328,512.5578868916343,310.776217830478,201.15506059459202,145.21389356519163,245.8574762573539,137.34587517090606,343.49548858704867,154.39876487192885,187.43712807885387,222.2909729185398,205.3650038121384,391.7200628470284,295.5123431330117,182.5486848596907
1677,178.07875166265703,369.04906457392053,517.1615984411628,379.2742070980165,268.82817440693594,220.55892869370984,181.29171242671637,172.47807155528167,487.1215951286496,374.9949677121228,512.2850106092613,312.486846211484,200.0130665687525,145.44805150895644,242.5072767249565,136.96831654103678,342.8913366543628,156.62049660340847,187.72027034632282,222.09416642394288,206.8231366370193,393.56568817523737,296.1019960043695,176.6060869098729
1678,178.07458728222545,369.5535287912998,517.4794421700561,380.31679578302516,269.04290755450177,220.58798469658242,181.30809823506942,172.6582417797226,486.15900927244115,377.75994888659324,513.0602653640818,315.8387313111662,198.15094810181316,146.3614589580056,238.22285180527,137.5644417789175,341.41086489106635,158.52711450785603,187.05791437054643,221.16587775361458,207.63609414089808,394.48614353124634,296.1944896888249,172.0644042417498
1679,178.56746721037902,369.82165049498855,517.7718857703139,380.5227482039306,268.7709943141684,219.730092106926,181.25390187318396,172.92691559735687,487.041330209642,378.6167002360202,513.4211945601693,317.75457794263315,197.5138200405208,147.16087834255185,234.1596185382451,138.79761866634138,338.785652481704,161.69816024938999,187.21104314422456,221.05856034603082,208.5292756653293,394.4419262216134,297.3395664448695,167.2054479012461
1680,179.5210755382741,370.647436735556,517.77686652062,380.01723385228166,269.1997728053818,219.95376085625614,181.38765617087606,172.22216820827774,488.0205921349376,378.57786658318986,513.8605520090442,319.81812186861464,197.1145309985677,147.42578977282022,232.4944049459872,138.27759585275408,335.2880020149505,164.73816243444622,187.66421464217132,220.8497656070284,208.26222637301288,393.6476998297786,298.1675382975353,164.64446000943502
1681,179.65518856577168,370.6347229995701,517.7332686454567,379.19295596145264,269.78122284046583,220.2434866731542,181.49755433174545,172.01340591971044,488.0052077570826,378.5382858208597,513.956947957181,319.92950165671346,196.7578657120475,147.33517036610922,231.90006801109416,136.80821938737043,331.14015793238116,167.46449666069392,187.66504243128605,220.75545787395072,208.61498473079948,393.0659514698893,298.4022907289637,164.94787984432526
1682,179.91065613290988,371.406602833279,517.7180724030328,378.6905354226002,270.2699245581088,220.5624100079467,181.68740148625642,172.54782277950446,487.5704423018892,378.6890287891539,513.9423485286512,319.9058180591792,196.53472391289026,147.66344322208627,231.15662213492485,136.53271268019955,326.69806154977886,171.14493587960604,187.84242823074192,220.75028059666386,208.8415004040154,392.0139735026233,298.4232832388297,167.06911344436847
1683,180.88768036369805,371.40857563860686,517.7878450070139,378.6192211016156,270.25444481096343,220.68401051557495,181.5733021488205,173.1111331618134,487.5586789702504,378.67000420725736,513.6086666127308,319.1698503738973,196.8142488886276,147.6966907682959,229.98053593157695,136.61779171393295,323.82388217851945,174.88551155414757,187.83842321778042,220.75071525924992,209.26196659501815,391.85528544487516,296.3894404560698,171.13720427652711
1684,179.7339307403932,370.1976827842488,517.765112364318,378.3137267193874,270.2494026860943,220.90143331222268,181.2265342064562,173.60372466266926,487.4837950465776,379.10609518907205,513.6788172951408,318.49329255004926,196.52366225072774,148.41350927765876,229.38667112151282,136.3074911071369,319.4605074083095,180.31635491513703,188.21605545499344,220.87155288731324,210.3183681555175,392.6324696956397,296.0948515484551,171.8290192323329
1685,176.8176114801773,370.1354008699623,517.7269038299761,378.2932952063865,271.5697341345742,221.67650244747085,180.26968317151676,175.08048902651933,487.2965239604045,379.03432292979517,513.3064153461484,318.34226398575004,197.60675300027648,149.4739725592509,229.27467809122803,136.13573801324557,317.3150956727236,184.1298293616413,188.6620298690732,221.1966669296035,211.92417996223315,393.2111885661992,296.64125791306964,170.82460915497327
1686,176.82485201928742,370.149538858373,517.4119541478146,378.3352882796028,271.8410975366004,221.7471399820556,179.7305585916771,176.09902729321254,487.284112494649,379.0155408307372,513.2045721044733,318.8294007804237,197.4349134709328,150.03145061159506,229.0704634571347,135.65147717028,317.17325888714544,187.67237531180703,188.0750527029457,220.93245542822697,211.67239746768243,392.14639446160004,297.29102083235784,169.65846570529996
1687,176.7581877970545,370.2840260058735,517.3445922522368,378.0234907228532,271.39617052315367,222.55747840512123,178.71471013508838,177.5664375114761,487.2716375592039,379.0104251611071,513.1667799836042,318.4472722551112,197.0151926155488,150.0702887029907,228.7403206203505,135.36994206315728,317.04480268037764,189.80758733613428,188.3923763467376,220.85797868124993,211.82978873265947,391.24868613238704,297.55933697033885,168.96845433708998
1688,176.70974500678898,370.617409114726,517.3854811346927,378.53328243830896,272.184462793061,224.20414815064856,178.23463897701683,178.1071026094939,487.36590960866914,379.01029024501094,513.1598479970534,318.4086158401018,196.84798536993526,150.3735866345731,228.7886276428491,135.39053838856586,317.9643958264872,187.86991907784932,187.67025574464398,220.72146807622852,211.74752610264008,390.51775057276313,298.0651132953449,168.8305015860149
1689,177.65839679738468,370.9082233700095,517.363967007439,378.87177921276515,273.3098792782224,226.27467570355373,178.25100267611057,178.34977756207923,487.23269536353865,378.95244598434687,513.1496176144124,318.4129843197987,196.95225654083796,150.15555284049708,228.54520982917046,135.19079266828194,317.33253854947475,189.92863172961185,186.6077971526493,220.230302340611,210.0028623114429,388.34244719894036,298.1588826229397,169.49997051159804
1690,177.48223673792683,370.9934143931712,517.5872542175083,379.3227700174843,272.2965477437922,225.7358602813211,179.09912846107562,177.9208070281136,487.2817098441907,378.43702586357915,512.9154182365178,317.88122364021274,197.05158330167825,150.17231744639875,227.81307354475464,134.99717182746573,316.4638224963045,190.2808057128032,185.4754314284724,218.6826604200621,209.62604765504884,387.78741069305335,298.2987594482097,169.9838725015738
1691,177.2867255912936,371.5192041556239,517.6052793819151,378.9229382221128,271.9177449014488,225.653298271904,179.3132820461651,178.04559923002418,487.6461050038755,378.27819837652396,513.0477808267801,317.5944533153881,196.69047449249226,150.20056118180258,226.66729946207104,134.76793448007314,315.8992971284243,188.88992105267852,184.27790884087202,215.1110595724522,209.86936083809417,388.467951902751,299.22281372705163,169.92272726139728
1692,177.1292477786983,371.3447742316688,517.3551759117099,378.9028754269349,274.5911706989924,228.9499747855711,179.4411899737354,178.2037367007999,487.54615317822316,378.1272443789486,513.0736977726636,317.49316422877763,196.9760826712673,150.2671231678829,225.52824912162126,134.23851533782098,314.55657077070424,189.7654762342692,183.57508032435172,211.86157850225052,209.81910056005398,388.30119453024736,299.4074094606635,170.112219045322
1693,176.47546247196445,371.6541626076203,517.3550982111329,378.89971541828766,270.2108453399627,226.28357457828946,179.52114499696324,177.65039523722268,487.7806169839133,377.9281955416541,513.0600796352975,317.4718566230632,195.79722962787739,150.32112195782517,225.08925506535286,134.07987154674535,313.5185983813002,191.18406914852048,181.90071818258326,208.69064309467493,212.28407350589265,391.54284867468004,299.8654688221536,170.02477184216144
1694,176.22957573667338,371.9464817623493,517.3419729885877,379.33622882774813,271.5434485538203,229.33378475636044,181.45713162049785,172.1751082468613,487.8125661072898,377.81111333056987,513.1671543874285,317.06987347468464,197.66805762129025,150.10100013356475,225.19127229668086,133.89099836875172,312.8447607116481,192.840244651034,180.39062266631808,203.39013516411828,212.03448665494415,391.13184196382184,299.5145139329158,170.82452892863898
1695,175.65465489317933,371.9125217455026,517.2735487637938,379.3386716124499,270.8759464965501,228.9367345493528,181.9612140506051,171.4026511457301,487.88022918035307,377.509739660326,513.3784931126123,316.49420634060795,197.53762512223213,150.18690711519278,224.46196427810622,133.8237861459746,312.46726810356836,193.41277054111228,180.6543448469896,201.9605221788126,209.48931753499755,388.3585032727551,299.56020017161393,171.14649424295487
1696,175.3842126720983,371.7299116194651,517.3017949124563,379.60582997598533,269.9175495971241,228.3620633103494,181.81480107133441,170.83018281331587,487.91546814589,377.5244941406745,513.7557653297612,316.48418789575544,197.79658630590853,150.54631865893197,223.29697480851036,133.50701933464788,312.4660464135733,193.50508216876617,180.8345962681016,200.654021435,209.1221386596156,388.1977698815129,299.8604458378228,170.77917745299803
1697,174.42764142689674,370.530724266598,517.7495330640334,379.98979130947663,265.6429940034004,223.75560249337784,180.978491737906,170.6209406798501,487.98066703451,377.5732396017288,513.8526180006037,316.8956667285773,198.00218967834374,150.44402884160655,223.2008644797941,133.29538076464394,312.9804516324255,193.3954489084405,181.84487073636242,199.52087339948508,208.1354866326269,387.2890501788192,300.67028273479417,170.78286301542803
1698,173.8048650840199,370.1802713273324,517.828861323953,379.8629191485268,265.11640151563597,222.51802289624848,180.34782416998672,170.4876273572929,488.1991093769088,376.99191531465067,513.8140902249173,316.48786235657263,197.12103005697602,149.91440757659922,222.2431625931924,133.117958143806,313.2492601694302,195.48489212336543,183.3074874009827,199.77697399336552,206.3389172361261,386.0904137606169,302.3131287039145,169.84366571667144
1699,172.862056165043,370.35166341786834,517.9922279356324,379.6744026429483,266.80262407843264,224.67487597689097,179.81480944923604,170.7917246258241,488.2031478887983,377.30927108200973,513.7892068734084,316.51079524162043,195.02961975551992,149.555516316019,221.70735465961982,132.8846709485567,313.1016424025004,199.06763048515012,184.06581550733645,200.8945669520425,204.04492858596132,385.1076142518515,305.58788557184863,166.49042653191339
1700,172.34075407628163,370.4720759697622,518.0912711207444,379.115250617645,264.0760903172805,220.60688385100914,180.46416710974842,170.52797757542464,488.3628228464212,377.3427340715937,513.7835219706108,316.53284306573073,193.28334257033256,149.80559117500263,221.4437798460303,132.8668321731615,312.3645023606863,202.37233793483003,184.36908969020058,200.3738339545257,202.41085070820282,384.6038450601559,310.4114305392397,162.43157436968548
1701,170.91496411637198,372.26524696816125,518.0901583806784,379.07770068263915,265.91106870287143,224.97288347290527,181.21052475335208,170.12270285691648,488.1973496898236,377.00397895128435,513.7627602866952,316.4955068663608,193.15595993641315,150.07103373474442,221.89783848747632,133.1426161913571,311.33430472471,204.4691578574471,184.11305295758243,199.60466895190174,200.89922946514253,383.62408848296866,314.67928462232504,159.2994072550061
1702,170.62987451861613,373.51892348658384,518.0887063849788,379.46937749005997,266.45980245121126,224.24369771470342,182.48516637293915,169.30986737198708,488.31400308921343,377.8934812090143,513.7111814427274,316.1137207680742,192.9064011388634,150.02619243849458,221.94293123818028,133.23764288372948,310.40665751253414,206.45966101475062,183.65089275634426,198.2960470364481,200.44812109168672,382.93620633465287,318.4927388741232,155.91196609991232
1703,170.4796425072434,373.5988293273092,517.894504851248,379.5508243907793,263.4711063061365,220.405199524745,182.9080989505267,168.9471434472476,488.93046328271225,378.45243051307136,513.7111302596893,316.1138701767697,193.25005411157585,150.13605969152906,221.95096384799672,133.45744702933652,309.67344292650563,207.38135215490368,183.4112912784222,198.17641775723578,200.44142666029848,382.7555317913601,322.00697351976953,154.74119733043455
1704,170.09035114488347,373.1741163803437,517.5126286618648,379.36795175125457,263.87591764712386,220.1166849482698,182.76647503921475,169.2462724357304,489.72974970959,379.8220733993941,513.7047374096637,316.07800729792564,194.09830600246886,150.39231897460502,221.7760764420352,133.27442637186232,308.4007870150307,209.49652883730477,183.01010575133748,198.45318273535648,200.56859271977333,383.7494268701245,327.4383815906086,153.26898180757297
1705,170.48171850021606,372.5339466313193,517.8291792486111,378.62619619955217,264.1815407405008,221.38521832107148,182.47486317912785,169.58831017031298,488.90213921616765,380.7307777829788,513.6795592410467,316.1370123473505,194.90276631894596,150.90523285161163,221.88218049704358,133.30082775588582,307.67495513595924,211.85464840147426,182.87808883539742,199.46948220088532,200.32612905291242,384.94315069786796,334.5350316026245,152.5099596215696
1706,170.8445622261151,371.52453363181394,517.2736374846389,379.14953083136976,264.820968949662,221.98478903968623,182.02708012559924,170.05418003588346,487.85049723991415,381.0525571644359,513.4032691636503,315.98325159292716,196.63193887415488,151.89399696396168,221.91684209678402,133.5796511410193,307.80564076304375,212.47606345583264,182.8396615521751,199.27577741114925,200.2758756633202,386.01597011064575,341.6858741667182,150.49204184029762
1707,171.43383794696533,372.3867706043678,517.2792579476944,378.8890519593318,268.39321639172283,227.18718321054504,182.32176273463656,170.1195706183848,488.28451817841204,381.51106194175867,513.4181084778074,316.0056895889195,198.932715263646,153.19652470448793,222.20880725390182,133.97312052241162,307.5714866867316,213.63666182444697,182.15869784806736,199.0421342097844,199.92441932014262,387.2832723492662,350.81721718300633,147.2418075323399
1708,171.91807015192134,371.09723476846284,517.3979482625878,379.243629689921,268.3307086641984,226.69951668357064,182.86770467192738,170.02054009679287,488.3245958709024,382.61267218904817,513.7007410785391,316.87043898263835,200.49787538841213,154.03258618465776,222.3765118110701,134.29476365790708,307.8234447599289,213.33564294391883,181.7354590607319,198.72058795850802,200.9293028979811,387.9295621522321,358.1247505385061,145.14212248403584
1709,172.47938024537825,370.5600765137318,517.3514839695151,379.1910378711551,266.01843567342706,222.33435424821567,183.55300297595343,169.7981077772645,488.57686321622737,383.4289441982811,513.5375116007691,317.57433669084173,201.3994149447605,154.51974046680002,222.19832800082096,134.61256567552564,309.3157988907795,211.9525377416372,181.65561034961186,199.5547069646074,201.51374025937943,389.1507990357808,366.01329249976686,143.05419218726763
1710,172.50613254214673,370.4614700998359,517.0628699673243,379.17066790378686,266.1068310341665,222.293933651254,184.00014616465072,169.62967217835276,488.7421621573561,384.01358799286277,513.2152330273822,318.2033917456256,202.46489234280804,155.84674090035298,222.1694431678846,134.7401419860733,311.45476226616603,210.01486381064362,181.94863057509,199.49348227610386,202.06380416316162,390.6011781401508,373.87898790205855,141.53245324376132
1711,172.5675408694764,370.1688498004849,517.3359150395888,379.1179306793433,266.50079585134847,222.30173751736805,184.5056234303993,169.6179772588973,489.06320551277986,385.8052777991877,513.7590892418141,320.3365494172856,203.47193002980805,156.47909823851447,221.51246032829812,135.10764195925086,312.916064989528,208.77937599040925,182.1202648378777,198.80692043335927,201.72110532971274,391.6974753354853,383.04033092037514,141.59772492243957
1712,172.4639522591228,369.7503189810642,517.3457403996688,379.76062120776606,266.63748691894784,222.720430296843,184.62979024383614,169.30010434593768,489.7712033854692,387.4784368351342,513.875562938703,321.54187530443386,203.5507136205686,156.12546948979963,219.71807770674585,135.1949085090867,313.3008414826317,208.32129828146026,182.2602272867129,198.20412186287086,200.586309200748,392.35469904840437,392.5278884462151,141.15936254980082
1713,172.9908326352253,369.9741430052375,517.355474727193,379.7973897155855,266.60555714983485,222.69337411049955,184.74205333455845,169.02024840316406,489.29705344263715,389.0304810358048,513.7592106785405,322.678678253499,203.8387814621297,156.70288975012784,219.52363147567712,135.3110550150505,313.13173434409794,208.25269308082653,181.92364576926076,197.89909397485619,197.69785667364656,392.62869262170716,399.89065606361817,139.85884691848906
1714,173.58277769263884,370.0863531582689,517.3436358475983,380.1846647438958,266.587604055455,222.66821614893868,184.59305591574403,168.8773432967691,488.9594174774611,391.0435265977198,513.7464146369462,324.1021021004196,203.75070488682056,156.82141123525182,219.15737399878464,135.43438894376007,313.1066959106712,208.18362296610195,181.39088173273015,197.84113215296586,196.97415492505985,392.14158516982553,408.64263959390877,139.26700507614214
1715,173.4848463535349,369.46215248355736,517.6428026907238,381.1157276651093,266.5055677701619,222.55007827289532,184.4023783197029,168.79191298099212,488.05762637918883,392.09223233448273,514.2935641955487,325.39510856635417,203.71452395476692,156.70952093049232,218.81797817649638,135.74227597974462,313.0835356664972,208.11720881436585,182.23926020321213,197.26668950153558,197.8328446735498,390.3607339339905,417.1850311850312,139.41995841995842
1716,173.36693964863716,368.9570788831502,518.1301023537128,380.70762341858847,265.9949439464759,222.22259643400216,183.99421393979958,168.65462248000054,487.9308262455007,393.7659392686903,515.7222874510833,327.208923373506,203.2022043011115,156.94545896765788,217.84368980286078,135.8052327425957,312.99506533997015,208.44143081090542,182.8516498000338,196.7015996143293,197.98820590304382,389.9940525102031,425.0061224489796,140.07346938775513
1717,173.68021466706261,368.4020616626476,518.518567835614,379.64442768437965,265.85270797367457,221.79378042209348,183.83986915736043,168.43164771786257,488.2162536037557,394.94288949803314,516.9563666613515,327.9462799489333,203.34273256917476,157.33744737813603,217.25128746513352,135.748825578486,312.83533241273085,209.06129790064338,183.14118467811798,196.05772136880086,198.17682711145008,389.22795660094107,433.10531803962465,141.4619395203337
1718,173.7882336752261,367.4724269269349,518.5034177241083,379.64733509820167,265.359955245342,221.83361660328384,183.62754688260296,168.12801883057801,488.18506663881203,396.05771282689307,517.5827300236825,328.3618058759723,204.46449065596343,158.03654734442267,216.7161134558427,136.414044267533,312.36611159150846,210.0710863296352,182.7932808520864,196.08256505739374,198.41741356234272,388.6739990775863,440.9226856561546,142.54526958290947
1719,173.65851983144643,366.6068224722165,518.5214739507735,379.6275118367511,265.23016096826734,222.43759984184516,183.5011412693261,167.91827704053574,488.0120225028797,396.7167236704776,517.8410103641185,329.5381062570897,205.61875336756057,158.71242064868468,216.9496277612856,136.85124898460614,311.96410841283324,211.5538277243399,181.28715612220228,196.66076712634143,199.53992708396495,388.2196681684549,447.42539682539683,143.25608465608462
1720,173.7416995897204,366.1547772317477,518.4925581919821,379.6322214364208,265.019885054558,222.25328755163983,184.02208536266974,167.95593028716445,486.7995768077329,397.13504228456094,516.9748444468154,330.62886735345717,206.60465454322969,159.04619401193656,217.78778389974727,136.89740771907208,310.1807904772269,213.15894821398186,179.4227884253411,197.7381963783847,199.10097230658025,388.3028975771961,453.91889007470655,143.06937033084313
1721,173.42124970230273,365.94384907190465,518.5043525580784,379.6611745833988,265.0405731354092,222.6441240290192,183.54084882743325,168.36988795519662,486.6370240459671,397.7105773531147,516.7805623218824,331.6083673393322,206.1661376455039,158.1818180648473,218.71934361140427,137.24890008999793,308.1651475491005,213.67443648585115,178.09037629161176,198.4038237156588,198.26866363885225,388.4147707266586,459.4811946902655,143.27433628318585
1722,172.88908015026783,367.0917951435058,518.4832323908987,379.62018685114657,265.02870810846025,222.66995885271407,182.30866285786064,169.57155984943952,485.6977073320544,398.2493788924466,517.3003252022163,332.58618390329667,206.55281101903526,157.72884293191427,217.6802343021068,136.9675392010445,307.4843271661277,213.63600138710902,176.65229530283506,198.65230204293042,198.0977107240899,388.63182218951516,464.4511111111111,143.84
1723,172.89151804156452,368.5923889294948,518.2040089246276,379.54275632445723,265.05395905713414,222.3372877009326,179.17652087131583,170.53512628022858,485.0256572433403,398.6672316150154,518.6604447090251,334.28031440812555,206.80527100848,158.295280628186,218.3141621549845,137.29891070419086,307.865934714442,213.49079162453904,175.49662261305485,199.3023301252271,196.83431648694838,388.76346703749925,470.22520420070015,145.8751458576429
1724,173.10085214432252,368.82617659206596,518.2169531208698,378.9002868853779,264.9756456995532,222.30606491080974,174.90733737274414,171.78001551500273,483.739230838464,400.42354310468534,520.1306365295146,335.7700105821496,205.2581261657484,157.1609187615049,216.74906299942128,138.0222003817379,309.60049001676407,213.30828626160735,174.3266114849339,199.61138449759534,196.9470240522712,388.7925086152168,475.34518348623857,148.57683486238534
1725,173.2308269021789,368.64485130319747,518.2523457966602,378.6974231876485,264.7158563429824,222.6312885307756,171.3495067320211,173.0420092029998,481.53084972317663,400.79173362074977,521.0777928091874,337.45502805696736,204.59329767457402,155.41547380325144,211.9288025625357,137.93268631877578,308.81269467422163,215.96931467309628,173.5974236879505,200.31157925039585,196.80087280085,389.0329170496402,478.8512763596004,150.2785793562708
1726,173.43353805238712,368.883435941104,518.2419987389441,378.6658849894698,264.40476188891404,222.3537413635916,169.14573964516353,175.8506149132283,481.5339676365292,401.19250178244147,522.0537283052819,338.8294274246346,205.8824672551469,155.5863618958771,200.85648658383369,139.102324127878,312.8980991479524,211.6407602959319,173.68919037905286,201.09710353425663,198.1330734818317,388.21008192197263,482.56035437430796,151.60354374307863
1727,173.48270152393468,369.25668116378,518.171983177511,378.7475571990154,264.201675600225,222.64832351413438,167.5969606786836,177.85467215978818,481.94869494166016,401.25655898680395,523.9964196435186,339.57264445863115,206.90181807677973,155.97289258291482,202.7724952093353,139.38177373286706,310.7518680895611,213.95816016587463,173.49537563554202,201.78397077639255,199.27584884490304,388.01042171707917,487.1144114411441,152.3971397139714
1728,173.70115089457002,368.93813705150336,517.7214516631535,379.4950333783989,263.9296740898957,222.6638078811997,166.1575727874749,178.78134686365482,482.9198565216694,401.2340761669925,524.6880668859203,339.2944778382575,207.3546126896384,156.24503011469454,204.56044301587085,138.4900183314072,314.29157160526296,208.63553536447682,173.47418659472117,202.0629071282044,200.53207482786468,387.6715384337362,491.77593818984553,153.78918322295806
1729,173.89769024620384,368.3622100894504,517.6680580388784,380.0120430059417,264.2544452459824,222.4555002055476,164.5678348803192,180.6752609058329,483.3972113852876,401.2435419592217,525.4038531538422,340.03670452817937,207.79174452845882,156.73133897629302,204.77558867198437,138.74861150317426,310.61650918834147,213.3442494756155,174.05236033271092,202.45512101476768,203.28131667355962,388.28442924221963,495.98883928571433,155.56808035714286
1730,173.9213170405749,367.99075717230056,517.6017734184243,380.8475428685357,264.5627377830547,222.02281363713482,164.70017940079703,180.860824887031,483.5110008498536,400.3171926293181,525.4573073197344,340.0055926503818,208.09971433527363,156.5070044778341,204.8289509828812,139.0071070908157,314.2603938791798,209.08315099978984,174.2289894511671,202.94369718918244,203.4170934991642,388.60795692115136,499.8506271379704,156.50399087799317
1731,173.688288796631,367.7886360273021,517.51660407539,380.7763605216623,265.462475417338,222.06490843837682,165.1834824138677,180.93444697205842,484.04339513760834,398.6280743108912,525.4798755682359,339.9982053191798,207.55191246432358,156.66666285373768,204.01829739184882,139.20505816899222,314.087044665741,209.9251012725182,173.57400618830917,205.57864402662761,203.75832988637555,388.6407408887969,503.2217036172695,157.78879813302217
1732,172.83287111138202,368.825676432414,517.5873850210692,381.0879532473242,265.5847632854353,222.02476139867287,165.65459545220784,180.66260006705974,485.4412915870835,394.7824048959612,524.7066199484855,338.8014274926639,206.6868269356196,156.678384789786,202.759774697351,139.80289182921632,313.7531760218655,210.31034499513854,173.69944340744297,205.7947220245556,203.67482945296246,388.4328888222139,504.38375,158.94625
1733,172.73147092028634,369.2990784383514,518.0360090337805,381.65106775363694,265.79078050110724,222.91666654150131,165.91669406312158,180.43859802071583,486.3102542704402,390.413611899617,523.9129762224084,338.51524337680644,206.9748402275076,156.9715636793416,201.7424129262087,140.06423587888838,313.40782962581835,211.0701470301694,173.4867088147493,206.39694743336239,204.064007850453,388.46332008002884,504.9319041614124,159.82471626733926
1734,173.3578975252013,369.7382527509073,517.8056119906007,381.46389770473814,265.96892148565183,221.69104173387558,165.74597122069468,181.59116099405014,486.19816575145234,386.74939335045195,523.8125024951671,338.1529584383068,206.47795971331072,157.03752153607402,199.56062790597736,140.5843342686828,313.2847773365919,211.846154465684,172.9133383743461,206.86714657168503,204.8774056798547,388.34921153891014,505.56341463414634,160.25487804878045
1735,173.43096658509631,369.7014535958947,517.8507318529244,381.53347125200514,265.86888140009324,222.87062919463256,165.26977321124798,183.34950368154801,484.5000101938745,386.08182702097787,524.0919131165587,337.9569514002721,207.44282844243665,157.35345946289868,197.40737775097546,142.2590446637855,312.99671525732094,212.35139598669969,174.24704330101008,205.033520219992,206.30689994867782,388.02250146511636,505.4078144078144,159.01221001221
1736,173.08981689111405,368.54453180737283,517.6996953240341,382.1045299831951,266.03327531933064,222.35551649385124,164.76388539975446,185.47722535073154,483.79197505110784,385.9975310704864,525.0764674039964,337.91324467913915,207.5448659038789,157.42882816158908,195.1903481803431,145.58105651247016,313.0726344817302,212.11824344775525,173.8309545919062,205.89370585451493,207.59151299203583,388.0523822047514,505.56024844720497,156.98633540372668
1737,173.0202176057556,367.3476996343174,517.0926385386147,382.8228419233843,265.9383179287011,222.03738312777247,165.15998061181034,186.77889260366362,482.5012115343562,387.1615412983382,525.3379324880747,337.71028678041904,210.83957450729017,154.9918162064937,191.0352847893569,151.31478224670926,313.73257997893637,210.91713750004917,173.61641271960266,207.05438418952582,209.15280986524024,388.6775158956658,505.5811320754717,155.40251572327043
1738,172.55489879038262,366.536097763386,517.1554802276585,382.31028033514514,266.008048362894,222.1327967588936,165.4230729218594,187.13735726368716,480.4005407456843,388.547562733744,525.7578704067358,337.20539621269796,210.67298490350373,154.4564953222267,189.80248658868396,154.24277732510902,314.5000000158438,209.422594140826,173.1678385608081,208.36063950229317,208.9397046364756,388.8254460087608,506.1775223499362,154.80715197956582
1739,172.59039787079263,365.76683870805846,517.1592041593669,382.39271835369817,265.88135594676083,221.73516949233291,165.744703763027,187.8336298468293,478.4499958215948,389.9859944364125,525.9234676245185,336.52466199888227,210.63114223461437,153.19891973569474,188.6727047158756,155.22714664000833,315.06553395215167,208.0072815557534,173.2839048780072,209.0913025414089,208.50497125702182,389.12883278008314,506.62718204488783,154.55985037406484
1740,172.54890590242462,366.0161854372361,517.3119520450723,383.09957152472083,268.18090453985735,226.23953099751228,166.1795283185714,188.5625135826609,475.05983426867897,391.17437470861296,526.2803268111467,336.1985575129742,210.48463601594563,153.46024632066758,187.78382249153012,155.71677757161632,315.08272499192094,208.0316301739233,172.7831371651195,210.1303212369796,208.41312486292432,389.3634775675409,506.1966580976864,154.43444730077118
1741,172.4101386330149,366.2527587921102,516.979874842873,382.62301452782447,269.0017546167368,225.6368420223742,165.7215545846655,191.7867798607323,471.86722996168805,392.02985128512313,526.3922905767264,336.073975002083,210.6461370629048,153.37816072201161,187.790894392509,154.69079484945132,314.52258065279517,208.9311827906829,172.55943516638408,211.6935883896521,207.97175891724567,389.9375803448716,506.14303797468364,154.26455696202532
1742,172.94290378061544,367.5224838989518,516.9103930386117,381.7039968834494,267.1990970059753,221.3733025807913,164.7784510463148,196.9049294269549,468.24207638896826,393.0331424682969,526.5013284643425,335.55910866267664,210.81497373264253,151.85200318229974,187.44874926251197,153.95794185709937,313.58493884050944,210.74605961574898,171.9934587619841,214.70574370060444,208.6641733083993,390.03495249310475,506.0039893617021,154.1502659574468
1743,174.92077747880163,367.2757791721811,516.8977172173207,382.0001206512508,267.6738206913795,220.6995700537232,164.26514820431214,202.23454354655144,464.46842911280885,394.0029368101883,526.6519682468635,335.33919784300554,210.300988769739,151.52411803158512,187.3610838108632,153.41422791185587,313.58620256297354,211.82915486474343,171.7430293238469,219.0019232905491,209.7873201308934,390.4581161114106,505.0889192886457,153.71272229822162
1744,175.08565188008984,367.11946178131285,517.0336841009512,382.67180577742516,270.70462064451414,224.60372173184865,172.26758637914534,219.78439165405067,461.32357251157697,394.8550512393648,526.4364657766021,334.2150895832147,210.2917566152776,151.30693730536603,187.19932299652558,153.01553932627658,313.32147422208635,213.50104761055255,168.09136720545382,205.01915424528224,209.80084539349124,390.4935985032672,504.3391188251001,153.44726301735648
1745,174.5494090753736,366.7008340117077,517.0085164774108,382.4775196846486,270.96651095281675,224.2723550450484,170.59538689523424,225.53184652048728,459.06240713671366,395.517087666586,526.7916249602762,333.8327155232585,209.999130309762,150.59978794408266,186.6446731913297,153.65824724618705,312.6824726879404,214.7341610204641,181.77464635480771,198.43249322737458,209.93111109821965,391.1008447709218,503.9973045822103,153.31401617250674
